prod_norm_name,prod_form_norm_name,code,prod_pack_1_2,prod_pack_1_size,origin,prod_d_norm_name,const
1903,ТАБЛЕТКИ ДЛЯ РАССАСЫВАНИЯ,46,2.0,12.0,2.0,НЕ УКАЗАНО,1
1903,ТАБЛЕТКИ ДЛЯ РАССАСЫВАНИЯ,46,3.0,12.0,2.0,НЕ УКАЗАНО,1
1903,ТАБЛЕТКИ ДЛЯ РАССАСЫВАНИЯ,46,4.0,4.0,2.0,НЕ УКАЗАНО,1
1946,ТАБЛЕТКИ,46,1.0,6.0,2.0,100 мг,1
1947,ТАБЛЕТКИ,46,4.0,15.0,1.0,НЕ УКАЗАНО,1
1980,ТАБЛЕТКИ ДЛЯ РАССАСЫВАНИЯ,46,2.0,12.0,2.0,НЕ УКАЗАНО,1
2062,КАПЛИ ГЛАЗНЫЕ,46,1.0,5.0,2.0,НЕ УКАЗАНО,1
2069,ТАБЛЕТКИ ПОКРЫТЫЕ ПЛЕНОЧНОЙ ОБОЛОЧКОЙ,46,1.0,30.0,2.0,НЕ УКАЗАНО,1
2082,ТАБЛЕТКИ,46,1.0,1.0,2.0,150 мг,1
2171,ПАСТИЛКИ,46,5.0,4.0,2.0,НЕ УКАЗАНО,1
2176,ПОРОШОК ДЛЯ ПРИГОТОВЛЕНИЯ РАСТВОРА ДЛЯ ПРИЕМА ВНУТРЬ,46,10.0,5.0,2.0,НЕ УКАЗАНО,1
1,МАЗЬ НАЗАЛЬНАЯ,47,1.0,10.0,1.0,0.25 %,1
6,ТАБЛЕТКИ ДЛЯ ПРИГОТОВЛЕНИЯ РАСТВОРА ДЛЯ МЕСТНОГО И НАРУЖНОГО ПРИМЕНЕНИЯ,47,2.0,10.0,1.0,20 мг,1
7,РАСТВОР ДЛЯ НАРУЖНОГО ПРИМЕНЕНИЯ,47,1.0,10.0,1.0,5 %,1
7,РАСТВОР ДЛЯ НАРУЖНОГО ПРИМЕНЕНИЯ,47,1.0,25.0,1.0,5 %,1
9,КАПЛИ ГЛАЗНЫЕ,47,1.0,5.0,1.0,20 %,1
12,КАПЛИ ГЛАЗНЫЕ,47,1.0,10.0,1.0,4 %,1
13,СПРЕЙ НАЗАЛЬНЫЙ,47,1.0,10.0,1.0,0.1 %,1
27,ТАБЛЕТКИ,47,3.0,10.0,1.0,5 мг,1
27,ТАБЛЕТКИ,47,3.0,10.0,2.0,5 мг,1
33,РАСТВОР ДЛЯ ИНФУЗИЙ,47,1.0,100.0,2.0,5 мг/мл,1
48,КАПЛИ ГЛАЗНЫЕ,47,1.0,15.0,2.0,0.05 %,1
52,АЭРОЗОЛЬ ДЛЯ МЕСТНОГО ПРИМЕНЕНИЯ,47,1.0,40.0,2.0,0.2 %,1
53,КАПСУЛЫ,47,2.0,10.0,1.0,2 мг,1
56,ТАБЛЕТКИ,47,1.0,10.0,2.0,НЕ УКАЗАНО,1
57,КАПСУЛЫ,47,1.0,25.0,2.0,40 мг,1
58,КАПЛИ НАЗАЛЬНЫЕ,47,1.0,10.0,2.0,0.1 %,1
58,КАПЛИ НАЗАЛЬНЫЕ,47,1.0,20.0,1.0,0.1 %,1
58,СПРЕЙ НАЗАЛЬНЫЙ,47,1.0,15.0,1.0,0.1 %,1
58,СПРЕЙ НАЗАЛЬНЫЙ ДОЗИРОВАННЫЙ,47,1.0,10.0,2.0,0.05 %,1
58,СПРЕЙ НАЗАЛЬНЫЙ ДОЗИРОВАННЫЙ,47,1.0,10.0,2.0,140 мкг/доза,1
58,СПРЕЙ НАЗАЛЬНЫЙ ДОЗИРОВАННЫЙ,47,1.0,15.0,2.0,45 мкг/доза,1
66,ПОРОШОК ДЛЯ ПРИГОТОВЛЕНИЯ СУСПЕНЗИИ ДЛЯ ПРИЕМА ВНУТРЬ,47,10.0,3.76,2.0,3 г,1
77,КАПСУЛЫ,47,2.0,8.0,2.0,200 мг,1
89,ТАБЛЕТКИ,47,1.0,100.0,2.0,40 мг,1
98,ГРАНУЛЫ ДЛЯ ПРИГОТОВЛЕНИЯ СУСПЕНЗИИ ДЛЯ ПРИЕМА ВНУТРЬ,47,10.0,5.0,2.0,2.7 г/5 г,1
113,"ТАБЛЕТКИ КИШЕЧНОРАСТВОРИМЫЕ, ПОКРЫТЫЕ ОБОЛОЧКОЙ",47,3.0,10.0,2.0,5 мг,1
116,РАСТВОР ДЛЯ ПРИЕМА ВНУТРЬ И ИНГАЛЯЦИЙ,47,1.0,100.0,2.0,7.5 мг/мл,1
116,СИРОП,47,1.0,100.0,2.0,15 мг/5 мл,1
116,СИРОП,47,1.0,100.0,2.0,30 мг/5 мл,1
116,ТАБЛЕТКИ,47,2.0,10.0,2.0,30 мг,1
120,КАПЛИ НАЗАЛЬНЫЕ,47,1.0,10.0,2.0,НЕ УКАЗАНО,1
129,ТАБЛЕТКИ ПОКРЫТЫЕ ПЛЕНОЧНОЙ ОБОЛОЧКОЙ,47,1.0,30.0,1.0,2.5 мг,1
129,ТАБЛЕТКИ ПОКРЫТЫЕ ПЛЕНОЧНОЙ ОБОЛОЧКОЙ,47,1.0,30.0,1.0,5 мг,1
129,ТАБЛЕТКИ ПОКРЫТЫЕ ПЛЕНОЧНОЙ ОБОЛОЧКОЙ,47,2.0,30.0,1.0,5 мг,1
129,ТАБЛЕТКИ ПОКРЫТЫЕ ПЛЕНОЧНОЙ ОБОЛОЧКОЙ,47,3.0,30.0,1.0,5 мг,1
132,ТАБЛЕТКИ ПОКРЫТЫЕ ПЛЕНОЧНОЙ ОБОЛОЧКОЙ,47,1.0,30.0,1.0,20 мг,1
132,ТАБЛЕТКИ ПОКРЫТЫЕ ПЛЕНОЧНОЙ ОБОЛОЧКОЙ,47,3.0,10.0,2.0,20 мг,1
138,ТАБЛЕТКИ,47,1.0,10.0,1.0,500 мг,1
140,ТАБЛЕТКИ,47,1.0,10.0,1.0,500 мг,1
140,ТАБЛЕТКИ ПОКРЫТЫЕ КИШЕЧНОРАСТВОРИМОЙ ПЛЕНОЧНОЙ ОБОЛОЧКОЙ,47,5.0,20.0,2.0,100 мг,1
140,ТАБЛЕТКИ ПОКРЫТЫЕ КИШЕЧНОРАСТВОРИМОЙ ПЛЕНОЧНОЙ ОБОЛОЧКОЙ,47,5.0,20.0,2.0,50 мг,1
143,ТАБЛЕТКИ ПОКРЫТЫЕ ПЛЕНОЧНОЙ ОБОЛОЧКОЙ,47,3.0,10.0,1.0,1000 мг,1
145,ТАБЛЕТКИ ПОКРЫТЫЕ ПЛЕНОЧНОЙ ОБОЛОЧКОЙ,47,3.0,10.0,1.0,2.5 мг,1
145,ТАБЛЕТКИ ПОКРЫТЫЕ ПЛЕНОЧНОЙ ОБОЛОЧКОЙ,47,3.0,10.0,2.0,2.5 мг,1
145,ТАБЛЕТКИ С КОНТРОЛИРУЕМЫМ ВЫСВОБОЖДЕНИЕМ ПОКРЫТЫЕ ПЛЕНОЧНОЙ ОБОЛОЧКОЙ,47,1.0,30.0,1.0,1.5 мг,1
145,ТАБЛЕТКИ С ПРОЛОНГИРОВАННЫМ ВЫСВОБОЖДЕНИЕМ ПОКРЫТЫЕ ПЛЕНОЧНОЙ ОБОЛОЧКОЙ,47,3.0,10.0,1.0,1.5 мг,1
158,ТАБЛЕТКИ ПОКРЫТЫЕ ПЛЕНОЧНОЙ ОБОЛОЧКОЙ,47,1.0,3.0,1.0,500 мг,1
158,ТАБЛЕТКИ ПОКРЫТЫЕ ПЛЕНОЧНОЙ ОБОЛОЧКОЙ,47,1.0,3.0,2.0,500 мг,1
162,КАПСУЛЫ,47,1.0,8.0,2.0,200 мг,1
162,КАПСУЛЫ,47,1.0,10.0,2.0,400 мг,1
162,КАПСУЛЫ,47,2.0,8.0,2.0,200 мг,1
162,КАПСУЛЫ,47,2.0,10.0,2.0,400 мг,1
162,КРЕМ ДЛЯ НАРУЖНОГО ПРИМЕНЕНИЯ,47,1.0,100.0,2.0,5 %,1
162,СУСПЕНЗИЯ ДЛЯ ПРИЕМА ВНУТРЬ,47,1.0,150.0,2.0,100 мг/5 мл,1
162,СУСПЕНЗИЯ ДЛЯ ПРИЕМА ВНУТРЬ,47,1.0,200.0,2.0,100 мг/5 мл,1
162,ТАБЛЕТКИ ПОКРЫТЫЕ ОБОЛОЧКОЙ,47,1.0,12.0,2.0,400 мг,1
162,ТАБЛЕТКИ ПОКРЫТЫЕ ОБОЛОЧКОЙ,47,2.0,10.0,2.0,200 мг,1
162,ТАБЛЕТКИ ПОКРЫТЫЕ ПЛЕНОЧНОЙ ОБОЛОЧКОЙ,47,2.0,10.0,2.0,400 мг,1
162,ТАБЛЕТКИ ПОКРЫТЫЕ ПЛЕНОЧНОЙ ОБОЛОЧКОЙ,47,3.0,10.0,2.0,400 мг,1
164,КАПЛИ ДЛЯ ПРИЕМА ВНУТРЬ,47,1.0,20.0,2.0,10 мг/мл,1
164,ТАБЛЕТКИ ПОКРЫТЫЕ ПЛЕНОЧНОЙ ОБОЛОЧКОЙ,47,2.0,10.0,2.0,10 мг,1
164,ТАБЛЕТКИ ПОКРЫТЫЕ ПЛЕНОЧНОЙ ОБОЛОЧКОЙ,47,3.0,10.0,2.0,10 мг,1
173,ТАБЛЕТКИ ПОКРЫТЫЕ ПЛЕНОЧНОЙ ОБОЛОЧКОЙ,47,4.0,15.0,1.0,1000 мг,1
187,ТАБЛЕТКИ,47,1.0,10.0,1.0,500 мг,1
187,ТАБЛЕТКИ,47,2.0,10.0,1.0,500 мг,1
187,ТАБЛЕТКИ,47,2.0,10.0,2.0,500 мг,1
189,ДРАЖЕ КИШЕЧНОРАСТВОРИМЫЕ,47,2.0,10.0,2.0,НЕ УКАЗАНО,1
189,ДРАЖЕ КИШЕЧНОРАСТВОРИМЫЕ,47,4.0,10.0,2.0,НЕ УКАЗАНО,1
208,КАПСУЛЫ С ПРОЛОНГИРОВАННЫМ ВЫСВОБОЖДЕНИЕМ,47,2.0,15.0,1.0,200 мг,1
212,СУСПЕНЗИЯ ДЛЯ ПРИЕМА ВНУТРЬ,47,1.0,170.0,2.0,НЕ УКАЗАНО,1
215,ГЕЛЬ ДЛЯ НАРУЖНОГО ПРИМЕНЕНИЯ,47,1.0,40.0,2.0,2 %,1
219,РАСТВОР ДЛЯ ПОЛОСКАНИЯ,47,1.0,150.0,2.0,1.6 %,1
224,ТАБЛЕТКИ ПОКРЫТЫЕ ПЛЕНОЧНОЙ ОБОЛОЧКОЙ,47,2.0,10.0,2.0,НЕ УКАЗАНО,1
230,ТАБЛЕТКИ,47,2.0,10.0,2.0,500 мг + 5 мг + 0.1 мг,1
230,ТАБЛЕТКИ,47,2.0,10.0,2.0,НЕ УКАЗАНО,1
232,ГЕЛЬ ДЛЯ НАРУЖНОГО ПРИМЕНЕНИЯ,47,1.0,100.0,1.0,5 %,1
232,РАСТВОР ДЛЯ ВНУТРИМЫШЕЧНОГО ВВЕДЕНИЯ,47,5.0,3.0,2.0,25 мг/мл,1
232,ТАБЛЕТКИ С ПРОЛОНГИРОВАННЫМ ВЫСВОБОЖДЕНИЕМ ПОКРЫТЫЕ ПЛЕНОЧНОЙ ОБОЛОЧКОЙ,47,2.0,10.0,1.0,100 мг,1
232,"Таблетки кишечнорастворимые, покрытые пленочной оболочкой",47,2.0,10.0,1.0,25 мг,1
235,РАСТВОР ДЛЯ ИНЪЕКЦИЙ,47,10.0,2.0,1.0,20 мг/мл,1
239,ТАБЛЕТКИ,47,1.0,60.0,2.0,25 мг,1
239,"ТАБЛЕТКИ С ПРОЛОНГИРОВАННЫМ ВЫСВОБОЖДЕНИЕМ, ПОКРЫТЫЕ ОБОЛОЧКОЙ",47,1.0,14.0,2.0,25 мг,1
239,"ТАБЛЕТКИ С ПРОЛОНГИРОВАННЫМ ВЫСВОБОЖДЕНИЕМ, ПОКРЫТЫЕ ОБОЛОЧКОЙ",47,1.0,30.0,2.0,50 мг,1
245,ТАБЛЕТКИ ПОКРЫТЫЕ ПЛЕНОЧНОЙ ОБОЛОЧКОЙ,47,2.0,7.0,2.0,875 мг + 125 мг,1
245,ТАБЛЕТКИ ПОКРЫТЫЕ ПЛЕНОЧНОЙ ОБОЛОЧКОЙ,47,3.0,5.0,2.0,500 мг + 125 мг,1
251,ПОРОШОК ДЛЯ НАРУЖНОГО ПРИМЕНЕНИЯ,47,1.0,10.0,2.0,250 МЕ/г + 5000 МЕ/г,1
252,ТАБЛЕТКИ,47,1.0,10.0,2.0,10 мг,1
253,КАПСУЛЫ,47,3.0,10.0,2.0,20 мг,1
253,КАПСУЛЫ КИШЕЧНОРАСТВОРИМЫЕ,47,3.0,10.0,1.0,20 мг,1
253,КАПСУЛЫ КИШЕЧНОРАСТВОРИМЫЕ,47,4.0,7.0,2.0,20 мг,1
254,СПРЕЙ НАЗАЛЬНЫЙ ДОЗИРОВАННЫЙ,47,1.0,1.0,2.0,50 мкг/доза,1
254,СПРЕЙ НАЗАЛЬНЫЙ ДОЗИРОВАННЫЙ,47,1.0,60.0,2.0,50 мкг/доза,1
254,СПРЕЙ НАЗАЛЬНЫЙ ДОЗИРОВАННЫЙ,47,1.0,120.0,2.0,50 мкг/доза,1
266,СУСПЕНЗИЯ ДЛЯ ИНГАЛЯЦИЙ ДОЗИРОВАННАЯ,47,20.0,2.0,2.0,0.25 мг/мл,1
266,СУСПЕНЗИЯ ДЛЯ ИНГАЛЯЦИЙ ДОЗИРОВАННАЯ,47,20.0,2.0,2.0,0.5 мг/мл,1
267,ТАБЛЕТКИ,47,2.0,7.0,1.0,10 мг,1
267,ТАБЛЕТКИ,47,2.0,10.0,2.0,10 мг,1
267,ТАБЛЕТКИ,47,2.0,10.0,2.0,5 мг,1
276,ТАБЛЕТКИ ШИПУЧИЕ,47,2.0,10.0,2.0,НЕ УКАЗАНО,1
277,КРЕМ ДЛЯ НАРУЖНОГО ПРИМЕНЕНИЯ,47,1.0,30.0,1.0,0.05 %,1
277,МАЗЬ ДЛЯ НАРУЖНОГО ПРИМЕНЕНИЯ,47,1.0,30.0,1.0,0.05 %,1
277,СУСПЕНЗИЯ ДЛЯ ИНЪЕКЦИЙ,47,1.0,1.0,2.0,2 мг + 5 мг/мл,1
280,СИРОП,47,1.0,150.0,2.0,НЕ УКАЗАНО,1
291,КАПСУЛЫ КИШЕЧНОРАСТВОРИМЫЕ,47,1.0,20.0,2.0,10000 ЕД,1
291,КАПСУЛЫ КИШЕЧНОРАСТВОРИМЫЕ,47,1.0,50.0,2.0,10000 ЕД,1
291,ТАБЛЕТКИ ПОКРЫТЫЕ КИШЕЧНОРАСТВОРИМОЙ ОБОЛОЧКОЙ,47,4.0,15.0,1.0,НЕ УКАЗАНО,1
291,ТАБЛЕТКИ ПОКРЫТЫЕ ОБОЛОЧКОЙ,47,1.0,20.0,2.0,НЕ УКАЗАНО,1
291,ТАБЛЕТКИ ПОКРЫТЫЕ ОБОЛОЧКОЙ,47,4.0,20.0,2.0,НЕ УКАЗАНО,1
298,ТАБЛЕТКИ ПОКРЫТЫЕ ОБОЛОЧКОЙ,47,4.0,7.0,2.0,20 мг,1
304,ТАБЛЕТКИ С МОДИФИЦИРОВАННЫМ ВЫСВОБОЖДЕНИЕМ,47,2.0,15.0,1.0,60 мг,1
305,ТАБЛЕТКИ ДЛЯ РАССАСЫВАНИЯ,47,2.0,8.0,2.0,3 мг + 1 мг,1
316,КАПЛИ ДЛЯ ПРИЕМА ВНУТРЬ,47,1.0,10.0,2.0,0.5 мг/мл,1
316,КАПЛИ ДЛЯ ПРИЕМА ВНУТРЬ,47,1.0,10.0,2.0,15000 МЕ/мл,1
317,КАПСУЛЫ,47,1.0,1.0,1.0,150 мг,1
317,КАПСУЛЫ,47,1.0,1.0,2.0,150 мг,1
317,КАПСУЛЫ,47,1.0,2.0,1.0,150 мг,1
317,КАПСУЛЫ,47,2.0,1.0,1.0,150 мг,1
322,АЭРОЗОЛЬ ДЛЯ ИНГАЛЯЦИЙ ДОЗИРОВАННЫЙ,47,1.0,200.0,2.0,100 мкг/доза,1
329,ГРАНУЛЫ ДЛЯ ПРИГОТОВЛЕНИЯ СУСПЕНЗИИ ДЛЯ ПРИЕМА ВНУТРЬ,47,9.0,2.0,2.0,100 мг,1
329,ТАБЛЕТКИ,47,2.0,10.0,2.0,100 мг,1
329,ТАБЛЕТКИ,47,3.0,10.0,2.0,100 мг,1
337,ТАБЛЕТКИ ПОКРЫТЫЕ ПЛЕНОЧНОЙ ОБОЛОЧКОЙ,47,1.0,12.0,1.0,НЕ УКАЗАНО,1
337,ТАБЛЕТКИ ПОКРЫТЫЕ ПЛЕНОЧНОЙ ОБОЛОЧКОЙ,47,2.0,12.0,1.0,НЕ УКАЗАНО,1
344,КРЕМ ДЛЯ НАРУЖНОГО ПРИМЕНЕНИЯ,47,1.0,5.0,2.0,5 %,1
344,МАЗЬ ДЛЯ НАРУЖНОГО ПРИМЕНЕНИЯ,47,1.0,10.0,1.0,5 %,1
344,ТАБЛЕТКИ,47,2.0,10.0,1.0,200 мг,1
344,ТАБЛЕТКИ,47,2.0,10.0,1.0,400 мг,1
376,КАПЛИ НАЗАЛЬНЫЕ,47,1.0,10.0,2.0,0.025 %,1
376,КАПЛИ НАЗАЛЬНЫЕ,47,1.0,10.0,2.0,0.05 %,1
376,СПРЕЙ НАЗАЛЬНЫЙ,47,1.0,15.0,2.0,0.05 %,1
376,СПРЕЙ НАЗАЛЬНЫЙ ДОЗИРОВАННЫЙ,47,1.0,1.0,1.0,22.5 мкг/доза,1
376,СПРЕЙ НАЗАЛЬНЫЙ ДОЗИРОВАННЫЙ,47,1.0,220.0,2.0,22.5 мкг/доза,1
377,ДРАЖЕ,47,1.0,25.0,2.0,8 мг,1
377,ТАБЛЕТКИ,47,2.0,14.0,1.0,8 мг,1
384,ТАБЛЕТКИ,47,2.0,25.0,2.0,50 мкг,1
384,ТАБЛЕТКИ,47,4.0,25.0,2.0,100 мкг,1
384,ТАБЛЕТКИ,47,4.0,25.0,2.0,75 мкг,1
386,ТАБЛЕТКИ ПОКРЫТЫЕ ПЛЕНОЧНОЙ ОБОЛОЧКОЙ,47,2.0,14.0,2.0,10 мг,1
408,ГРАНУЛЫ ДЛЯ ПРИГОТОВЛЕНИЯ РАСТВОРА ДЛЯ ПРИЕМА ВНУТРЬ,47,6.0,1.0,2.0,600 мг,1
408,ГРАНУЛЫ ДЛЯ ПРИГОТОВЛЕНИЯ РАСТВОРА ДЛЯ ПРИЕМА ВНУТРЬ,47,20.0,1.0,2.0,200 мг,1
408,ТАБЛЕТКИ ШИПУЧИЕ,47,1.0,10.0,2.0,600 мг,1
408,ТАБЛЕТКИ ШИПУЧИЕ,47,5.0,2.0,2.0,600 мг,1
410,ГРАНУЛЫ ДЛЯ ПРИГОТОВЛЕНИЯ РАСТВОРА ДЛЯ ПРИЕМА ВНУТРЬ,47,1.0,8.0,2.0,3 г,1
426,ТАБЛЕТКИ ПОКРЫТЫЕ ПЛЕНОЧНОЙ ОБОЛОЧКОЙ,47,1.0,28.0,2.0,НЕ УКАЗАНО,1
428,ТАБЛЕТКИ ПОКРЫТЫЕ ОБОЛОЧКОЙ,47,3.0,20.0,2.0,НЕ УКАЗАНО,1
449,РАСТВОР ДЛЯ ИНФУЗИЙ,47,1.0,200.0,1.0,0.9 %,1
449,РАСТВОР ДЛЯ ИНФУЗИЙ,47,1.0,400.0,1.0,0.9 %,1
449,РАСТВОРИТЕЛЬ ДЛЯ ПРИГОТОВЛЕНИЯ ЛЕКАРСТВЕННЫХ ФОРМ ДЛЯ ИНЪЕКЦИЙ,47,10.0,5.0,1.0,0.9 %,1
449,РАСТВОРИТЕЛЬ ДЛЯ ПРИГОТОВЛЕНИЯ ЛЕКАРСТВЕННЫХ ФОРМ ДЛЯ ИНЪЕКЦИЙ,47,10.0,10.0,1.0,0.9 %,1
467,ТАБЛЕТКИ,47,2.0,10.0,2.0,80 мг,1
471,ТАБЛЕТКИ,47,2.0,14.0,1.0,25 мг,1
471,ТАБЛЕТКИ,47,4.0,10.0,1.0,25 мг,1
474,ТАБЛЕТКИ ПОКРЫТЫЕ ПЛЕНОЧНОЙ ОБОЛОЧКОЙ,47,1.0,100.0,2.0,150 мг + 30.39 мг,1
474,ТАБЛЕТКИ ПОКРЫТЫЕ ПЛЕНОЧНОЙ ОБОЛОЧКОЙ,47,1.0,100.0,2.0,75 мг + 15.2 мг,1
475,СУППОЗИТОРИИ РЕКТАЛЬНЫЕ,47,2.0,6.0,2.0,5 мг,1
530,ТАБЛЕТКИ ДЛЯ РАССАСЫВАНИЯ,47,2.0,12.0,2.0,НЕ УКАЗАНО,1
546,МАЗЬ ДЛЯ МЕСТНОГО И НАРУЖНОГО ПРИМЕНЕНИЯ,47,1.0,25.0,1.0,10 %,1
546,СУППОЗИТОРИИ РЕКТАЛЬНЫЕ,47,2.0,5.0,1.0,500 мг,1
585,МАЗЬ ДЛЯ НАРУЖНОГО ПРИМЕНЕНИЯ,47,1.0,40.0,1.0,40 мг/г+7.5 мг/г,1
588,МАЗЬ ДЛЯ НАРУЖНОГО ПРИМЕНЕНИЯ,47,1.0,25.0,1.0,100 МЕ/г+40 мг/г+0.8 мг/г,1
588,МАЗЬ ДЛЯ НАРУЖНОГО ПРИМЕНЕНИЯ,47,1.0,25.0,2.0,НЕ УКАЗАНО,1
589,СУППОЗИТОРИИ РЕКТАЛЬНЫЕ,47,2.0,5.0,1.0,500 мг,1
595,СУППОЗИТОРИИ РЕКТАЛЬНЫЕ,47,2.0,5.0,1.0,2.11 г,1
611,ТАБЛЕТКИ ПОКРЫТЫЕ ПЛЕНОЧНОЙ ОБОЛОЧКОЙ,47,2.0,14.0,2.0,40 мг + 12.5 мг,1
639,КАПЛИ ДЛЯ ПРИЕМА ВНУТРЬ,47,1.0,25.0,1.0,НЕ УКАЗАНО,1
640,КАПЛИ ДЛЯ ПРИЕМА ВНУТРЬ,47,1.0,25.0,1.0,НЕ УКАЗАНО,1
641,НАСТОЙКА,47,1.0,25.0,1.0,НЕ УКАЗАНО,1
650,ТАБЛЕТКИ,47,2.0,10.0,1.0,50 мг,1
657,РАСТВОР ДЛЯ НАРУЖНОГО ПРИМЕНЕНИЯ,47,1.0,40.0,1.0,НЕ УКАЗАНО,1
666,ТАБЛЕТКИ ДЛЯ ПРИГОТОВЛЕНИЯ РАСТВОРА ДЛЯ МЕСТНОГО ПРИМЕНЕНИЯ,47,1.0,1.0,1.0,200 мг,1
667,КАПСУЛЫ,47,4.0,10.0,2.0,250 мг,1
667,КАПСУЛЫ,47,6.0,10.0,2.0,500 мг,1
679,ЦВЕТКИ ИЗМЕЛЬЧЕННЫЕ,47,1.0,50.0,1.0,НЕ УКАЗАНО,1
679,ЦВЕТКИ ПОРОШОК,47,20.0,1.5,1.0,НЕ УКАЗАНО,1
679,ЦВЕТКИ-ПОРОШОК И ГРАНУЛЫ РЕЗАНО-ПРЕССОВАННЫЕ,47,20.0,1.5,1.0,НЕ УКАЗАНО,1
704,ТАБЛЕТКИ,47,2.0,10.0,1.0,200 мг+40 мг+200 мг,1
704,ТАБЛЕТКИ,47,2.0,10.0,1.0,240 мг + 30 мг + 180 мг,1
704,ТАБЛЕТКИ,47,2.0,10.0,1.0,НЕ УКАЗАНО,1
709,ТАБЛЕТКИ ПОДЪЯЗЫЧНЫЕ,47,1.0,10.0,1.0,60 мг,1
709,ТАБЛЕТКИ ПОДЪЯЗЫЧНЫЕ,47,2.0,8.0,1.0,60 мг,1
711,ДРАЖЕ,47,1.0,200.0,1.0,50 мг,1
714,ТАБЛЕТКИ,47,1.0,10.0,1.0,250 мг,1
714,ТАБЛЕТКИ,47,3.0,10.0,1.0,250 мг,1
714,ТАБЛЕТКИ,47,5.0,10.0,1.0,250 мг,1
718,АЭРОЗОЛЬ ДЛЯ МЕСТНОГО ПРИМЕНЕНИЯ,47,1.0,30.0,1.0,НЕ УКАЗАНО,1
719,АЭРОЗОЛЬ ДЛЯ МЕСТНОГО ПРИМЕНЕНИЯ,47,1.0,45.0,1.0,НЕ УКАЗАНО,1
720,КАПСУЛЫ,47,1.0,10.0,1.0,200 мг,1
720,КАПСУЛЫ,47,2.0,10.0,1.0,100 мг,1
721,КАПСУЛЫ,47,5.0,10.0,1.0,НЕ УКАЗАНО,1
725,ТАБЛЕТКИ,47,2.0,30.0,1.0,10 мг,1
727,ПОРОШОК ДЛЯ ПРИГОТОВЛЕНИЯ РАСТВОРА ДЛЯ ПРИЕМА ВНУТРЬ,47,10.0,15.0,1.0,~,1
728,ТАБЛЕТКИ ПОКРЫТЫЕ ПЛЕНОЧНОЙ ОБОЛОЧКОЙ,47,1.0,10.0,2.0,400 мг + 325 мг,1
736,ТАБЛЕТКИ,47,1.0,10.0,1.0,НЕ УКАЗАНО,1
736,ТАБЛЕТКИ,47,2.0,10.0,1.0,НЕ УКАЗАНО,1
741,АЭРОЗОЛЬ ДЛЯ ИНГАЛЯЦИЙ ДОЗИРОВАННЫЙ,47,1.0,200.0,2.0,20 мкг + 50 мкг/доза,1
741,РАСТВОР ДЛЯ ИНГАЛЯЦИЙ,47,1.0,20.0,2.0,0.25 мг + 0.5 мг/мл,1
747,ТАБЛЕТКИ,47,2.0,25.0,1.0,10 мг,1
752,ТАБЛЕТКИ,47,2.0,10.0,1.0,50 мг,1
770,ТАБЛЕТКИ,47,1.0,30.0,1.0,50 мг,1
774,ТАБЛЕТКИ ДЛЯ РАССАСЫВАНИЯ,47,3.0,8.0,2.0,8.75 мг,1
777,ТАБЛЕТКИ ПОДЪЯЗЫЧНЫЕ,47,1.0,50.0,1.0,100 мг,1
777,ТАБЛЕТКИ ПОДЪЯЗЫЧНЫЕ,47,2.0,50.0,1.0,100 мг,1
783,ТАБЛЕТКИ ПОКРЫТЫЕ ПЛЕНОЧНОЙ ОБОЛОЧКОЙ,47,2.0,10.0,2.0,10 мг,1
790,ТАБЛЕТКИ,47,1.0,40.0,1.0,100 мг + 877 мг,1
793,ТАБЛЕТКИ,47,1.0,50.0,1.0,50 мг + 50 мг,1
806,КАПЛИ НАЗАЛЬНЫЕ,47,1.0,10.0,1.0,10000 МЕ/мл,1
806,СПРЕЙ НАЗАЛЬНЫЙ ДОЗИРОВАННЫЙ,47,1.0,200.0,1.0,500 МЕ/доза,1
806,СУППОЗИТОРИИ РЕКТАЛЬНЫЕ,47,2.0,5.0,1.0,150000 МЕ,1
839,КАПЛИ ГЛАЗНЫЕ,47,1.0,5.0,1.0,1 %,1
914,ТАБЛЕТКИ,47,2.0,10.0,2.0,250 мг,1
916,ТАБЛЕТКИ ПОКРЫТЫЕ ПЛЕНОЧНОЙ ОБОЛОЧКОЙ,47,3.0,10.0,1.0,125 мг,1
916,ТАБЛЕТКИ ПОКРЫТЫЕ ПЛЕНОЧНОЙ ОБОЛОЧКОЙ,47,5.0,10.0,1.0,125 мг,1
920,ТАБЛЕТКИ ПОКРЫТЫЕ ПЛЕНОЧНОЙ ОБОЛОЧКОЙ,47,3.0,10.0,1.0,150 мг,1
921,СПРЕЙ ДЛЯ МЕСТНОГО ПРИМЕНЕНИЯ ДОЗИРОВАННЫЙ,47,1.0,176.0,2.0,0.255 мг/доза,1
935,КАПСУЛЫ,47,2.0,10.0,2.0,20 мг,1
950,КАПСУЛЫ,47,1.0,10.0,1.0,90 мг,1
951,ТАБЛЕТКИ,47,3.0,10.0,1.0,200 мг,1
952,ТАБЛЕТКИ ДЛЯ РАССАСЫВАНИЯ,47,2.0,9.0,1.0,НЕ УКАЗАНО,1
953,ТАБЛЕТКИ ДЛЯ РАССАСЫВАНИЯ,47,2.0,9.0,1.0,НЕ УКАЗАНО,1
962,ТАБЛЕТКИ ДЛЯ РАССАСЫВАНИЯ,47,5.0,8.0,1.0,НЕ УКАЗАНО,1
